ASpace_ID,Names,Authority_ID,Source,Name_Recon,uri
3387,"Hammerschmidt, W.",,library of congress name authority file,"Hammerschmidt, W.",http://id.loc.gov/authorities/names/n81083784
3627,"Adamson, Robert, 1821-1848",,library of congress name authority file,"Adamson, Robert, 1821-1848",http://id.loc.gov/authorities/names/n50037548
3639,"Vignes, Louis, 1831-1896",,library of congress name authority file,"Vignes, Louis, 1831-1896",http://id.loc.gov/authorities/names/no2009152672
5262,"Arnoux, Hippolyte",,library of congress name authority file,"Arnoux, Hippolyte",http://id.loc.gov/authorities/names/nr98007151
5269,"Berggren, G. (Guillaume), 1835-1920",,lcnaf,"Berggren, G. (Guillaume), 1835-1920",http://id.loc.gov/authorities/names/n85206098
5276,"Fenton, Roger, 1819-1869",,library of congress name authority file,"Fenton, Roger, 1819-1869",http://id.loc.gov/authorities/names/nr88002241
5359,"Jacobson, Ken",,lcnaf,"Jacobson, Ken",http://id.loc.gov/authorities/names/nr90020003
5360,"Jacobson, Jenny",,lcnaf,"Jacobson, Jenny",http://id.loc.gov/authorities/names/no2015050826
5367,"du Camp, Maxime, 1822-1894",,lcnaf,"du Camp, Maxime, 1822-1894",http://id.loc.gov/authorities/names/n81074585
5368,"Delamotte, , Philip H. (Philip Henry), 1821-1889",,lcnaf,"Delamotte, , Philip H. (Philip Henry), 1821-1889",http://id.loc.gov/authorities/names/n81131875
5369,"Girault de Prangey,  1804-1892",,lcnaf,"Girault de Prangey,  1804-1892",http://id.loc.gov/authorities/names/no97045139
4878,"Johnson, Ray",,library of congress name authority file,"Johnson, Ray",http://id.loc.gov/authorities/names/n84052778
5322,"Friedman, Ken",,library of congress name authority file,"Friedman, Ken",http://id.loc.gov/authorities/names/n96109283
5323,"Baroni, Vittore",,library of congress name authority file,"Baroni, Vittore",http://id.loc.gov/authorities/names/no97026324
5324,"Galántai, György",,library of congress name authority file,"Galántai, György",http://id.loc.gov/authorities/names/no96032243
5325,"Olbrich, Jürgen O.",,library of congress name authority file,"Olbrich, Jürgen O.",http://id.loc.gov/authorities/names/no96024152
5326,"Padín, Clemente",,library of congress name authority file,"Padín, Clemente",http://id.loc.gov/authorities/names/nr00017857
5327,"Bleus, Guy",,library of congress name authority file,"Bleus, Guy",http://id.loc.gov/authorities/names/no97060288
5330,"Maggi, Ruggero",,library of congress name authority file,"Maggi, Ruggero",http://id.loc.gov/authorities/names/nr98014519
5331,"And, Miekal",,library of congress name authority file,"And, Miekal",http://id.loc.gov/authorities/names/n86849278
3285,"Asher, Betty",,library of congress name authority file,"Asher, Betty",http://id.loc.gov/authorities/names/n82268419
5334,"Neumann, Lotar, -1992",,library of congress name authority file,"Neumann, Lotar, -1992",http://id.loc.gov/authorities/names/nr95023421
5704,"Corinth, Lovis, 1858-1925",,lcnaf,"Corinth, Lovis, 1858-1925",http://id.loc.gov/authorities/names/n80002302
5706,"Butterfield, William",,library of congress name authority file,"Butterfield, William",http://id.loc.gov/authorities/names/n2009022853
1556,"Cornell, Joseph",,library of congress name authority file,"Cornell, Joseph",http://id.loc.gov/authorities/names/n50016406
3201,"Glicksman, Hal",,library of congress name authority file,"Glicksman, Hal",http://id.loc.gov/authorities/names/n86816404
3279,"Asher, Michael",,library of congress name authority file,"Asher, Michael",http://id.loc.gov/authorities/names/n80073028
3283,"Hopps, Walter",,library of congress name authority file,"Hopps, Walter",http://id.loc.gov/authorities/names/n50028490
3298,"Anderson, Dave",,local,"Anderson, Dave",http://id.loc.gov/authorities/names/n79032967
3300,"Darling, Lowell",,library of congress name authority file,"Darling, Lowell",http://id.loc.gov/authorities/names/n80047975
2120,"Barry, Robert",,library of congress name authority file,"Barry, Robert",http://id.loc.gov/authorities/names/n81148173
2126,"Celant, Germano",,library of congress name authority file,"Celant, Germano",http://id.loc.gov/authorities/names/n79046599
2129,"Darboven, Hanne",,library of congress name authority file,"Darboven, Hanne",http://id.loc.gov/authorities/names/n83067219
2202,"Wilson, Ian",,library of congress name authority file,"Wilson, Ian",http://id.loc.gov/authorities/names/n82041223
2267,"Panza, Giuseppe",,library of congress name authority file,"Panza, Giuseppe",http://id.loc.gov/authorities/names/n82145633
2269,"Bell, Larry",,library of congress name authority file,"Bell, Larry",http://id.loc.gov/authorities/names/n94047738
2271,"Charlton, Alan",,library of congress name authority file,"Charlton, Alan",http://id.loc.gov/authorities/names/nb2007025681
2272,"Davis, Douglas",,library of congress name authority file,"Davis, Douglas",http://id.loc.gov/authorities/names/n2015032414
2275,"Joseph, Peter",,library of congress name authority file,"Joseph, Peter",http://id.loc.gov/authorities/names/nb2002038679
2276,"Judd, Donald",,library of congress name authority file,"Judd, Donald",http://id.loc.gov/authorities/names/n2009016660
2278,"Law, Bob",,library of congress name authority file,"Law, Bob",http://id.loc.gov/authorities/names/nr99011753
2286,"Nonas, Richard",,library of congress name authority file,"Nonas, Richard",http://id.loc.gov/authorities/names/n81037853
2287,"Nordman, Maria",,library of congress name authority file,"Nordman, Maria",http://id.loc.gov/authorities/names/n80085990
2288,"Restany, Pierre",,library of congress name authority file,"Restany, Pierre",http://id.loc.gov/authorities/names/n79115255
2294,"Turrell, James",,library of congress name authority file,"Turrell, James",http://id.loc.gov/authorities/names/n80130447
2296,"Weiner, Lawrence",,library of congress name authority file,"Weiner, Lawrence",http://id.loc.gov/authorities/names/n50020967
1087,"Gere, John A.",,library of congress name authority file,"Gere, John A.",http://id.loc.gov/authorities/names/n80030836
2297,"Wheeler, Doug",,,"Wheeler, Doug",http://id.loc.gov/authorities/names/n96111551
1090,"Vitzthum, Walter",,library of congress name authority file,"Vitzthum, Walter",http://id.loc.gov/authorities/names/n50013490
940,"Tudor, David",,library of congress name authority file,"Tudor, David",http://id.loc.gov/authorities/names/n88648159
2537,"Richards, Mary Caroline",,library of congress name authority file,"Richards, Mary Caroline",http://id.loc.gov/authorities/names/n80046168
2538,"Olson, Charles",,library of congress name authority file,"Olson, Charles",http://id.loc.gov/authorities/names/n94065503
2539,"Steiner, Rudolf",,library of congress name authority file,"Steiner, Rudolf",http://id.loc.gov/authorities/names/n89605564
2541,"Berensohn, Paulus",,library of congress name authority file,"Berensohn, Paulus",http://id.loc.gov/authorities/names/n86115522
2542,"Bilderback, Carolyn",,library of congress name authority file,"Bilderback, Carolyn",http://id.loc.gov/authorities/names/n93025717
2543,"Blum, Fred H.",,library of congress name authority file,"Blum, Fred H.",http://id.loc.gov/authorities/names/nr92002144
2544,"Bongé, Lyle",,library of congress name authority file,"Bongé, Lyle",http://id.loc.gov/authorities/names/n83163673
2545,"Boyd, John M.",,library of congress name authority file,"Boyd, John M.",http://id.loc.gov/authorities/names/nb2007028249
2547,"Charlip, Remy",,library of congress name authority file,"Charlip, Remy",http://id.loc.gov/authorities/names/n80063049
2549,"Cunningham, Merce",,library of congress name authority file,"Cunningham, Merce",http://id.loc.gov/authorities/names/n83047112
2550,"Duncan, Robert",,library of congress name authority file,"Duncan, Robert",http://id.loc.gov/authorities/names/n84022125
2551,"Fairbanks, Jonathan L.",,library of congress name authority file,"Fairbanks, Jonathan L.",http://id.loc.gov/authorities/names/n81066584
2555,"Geiger, Nicola",,library of congress name authority file,"Geiger, Nicola",http://id.loc.gov/authorities/names/n90702297
2556,"Green, Jesse",,library of congress name authority file,"Green, Jesse",http://id.loc.gov/authorities/names/n00063403
2557,"Herlihy, James Leo",,library of congress name authority file,"Herlihy, James Leo",http://id.loc.gov/authorities/names/n83163674
2559,"James, Charity",,,"James, Charity",http://id.loc.gov/authorities/names/no2008065742
2561,"Lane, Mervin",,library of congress name authority file,"Lane, Mervin",http://id.loc.gov/authorities/names/n85067825
2562,"Robertson, Seonaid M. (Seonaid Mairi) ",,library of congress name authority file,"Robertson, Seonaid M. (Seonaid Mairi) ",http://id.loc.gov/authorities/names/n85803007
2563,"Supree, Burton",,library of congress name authority file,"Supree, Burton",http://id.loc.gov/authorities/names/n80063050
5702,"Rousselet, Louis, 1845-1929",,lcnaf,"Rousselet, Louis, 1845-1929",http://id.loc.gov/authorities/names/n90668836
4079,"Braham, John J.",,library of congress name authority file,"Braham, John J.",http://id.loc.gov/authorities/names/n96092559
4081,"Hawkins, G. Ray",,library of congress name authority file,"Hawkins, G. Ray",http://id.loc.gov/authorities/names/n81036583
3388,"Portier, C. (Claude-Joseph), 1841-1910",,,"Portier, C. (Claude-Joseph), 1841-1910",http://id.loc.gov/authorities/names/no2017131922
5692,"Potteau, Jacques-Philippe, 1807-1876",,lcnaf,"Potteau, Jacques-Philippe, 1807-1876",http://id.loc.gov/authorities/names/no2009173416
5695,"Chapman, Edward Francis, 1840-1926",,lcnaf,"Chapman, Edward Francis, 1840-1926",http://id.loc.gov/authorities/names/no2017126904
5699,"Beato, Felix, 1832-1909",,lcnaf,"Beato, Felix, 1832-1909",http://id.loc.gov/authorities/names/n85044155
1701,"Grabar, Oleg",,library of congress name authority file,"Grabar, Oleg",http://id.loc.gov/authorities/names/n79006617
1414,"Hartt, Frederick",,library of congress name authority file,"Hartt, Frederick",http://id.loc.gov/authorities/names/n80023587
3516,"Fehm, Sherwood A.",,library of congress name authority file,"Fehm, Sherwood A.",http://id.loc.gov/authorities/names/n83190563
3289,"Goode, Joe",,library of congress name authority file,"Goode, Joe",http://id.loc.gov/authorities/names/nr99020637
3518,"Perotti, Mario",,library of congress name authority file,"Perotti, Mario",http://id.loc.gov/authorities/names/n82132274
3011,"Murphy, Franklin D.",,library of congress name authority file,"Murphy, Franklin D.",http://id.loc.gov/authorities/names/no2013022696
3040,"Stirling, James Frazer",,library of congress name authority file,"Stirling, James Frazer",http://id.loc.gov/authorities/names/n50011371
3044,"Reese, Carol McMichael",,library of congress name authority file,"Reese, Carol McMichael",http://id.loc.gov/authorities/names/n87821554
3059,"Koshalek, Richard",,library of congress name authority file,"Koshalek, Richard",http://id.loc.gov/authorities/names/n88624366
3060,"Dear, M. J. (Michael J.)",,library of congress name authority file,"Dear, M. J. (Michael J.)",http://id.loc.gov/authorities/names/n83182312
3062,"Borda, Deborah",,library of congress name authority file,"Borda, Deborah",http://id.loc.gov/authorities/names/no2004041201
3063,"Zignani, Federico",,library of congress name authority file,"Zignani, Federico",http://id.loc.gov/authorities/names/no98065892
3064,"Webb, Craig",,library of congress name authority file,"Webb, Craig",http://id.loc.gov/authorities/names/nr2005005042
3066,"Giovannini, Joseph",,library of congress name authority file,"Giovannini, Joseph",http://id.loc.gov/authorities/names/n86862781
5086,"Merz, Mario",,ingest,"Merz, Mario",http://id.loc.gov/authorities/names/n83013075
5087,"Mühl, Otto",,ingest,"Mühl, Otto",http://id.loc.gov/authorities/names/n93025687
5088,"Merz, Mario",,library of congress name authority file,"Merz, Mario",http://id.loc.gov/authorities/names/n83013075
5089,"Rabinowitch, Royden, 1943-",,ingest,"Rabinowitch, Royden, 1943-",http://id.loc.gov/authorities/names/n85341534
5090,"Beuys, Joseph",,library of congress name authority file,"Beuys, Joseph",http://id.loc.gov/authorities/names/n79102794
5091,"Mühl, Otto",,library of congress name authority file,"Mühl, Otto",http://id.loc.gov/authorities/names/n93025687
5092,"Lüscher, Ingeborg, 1936-",,ingest,"Lüscher, Ingeborg, 1936-",http://id.loc.gov/authorities/names/n85182092
5093,"Wehrmann, Erhard, 1930-2004",,ingest,"Wehrmann, Erhard, 1930-2004",http://id.loc.gov/authorities/names/no2006076914
5095,"Sattmann, Didi, 1951-",,ingest,"Sattmann, Didi, 1951-",http://id.loc.gov/authorities/names/n94123215
5097,"Rätz, Markus",,library of congress name authority file,"Rätz, Markus",http://id.loc.gov/authorities/names/n81056832
5098,"Shunk, Harry",,ingest,"Shunk, Harry",http://id.loc.gov/authorities/names/no94037400
5099,"Byars, James Lee",,library of congress name authority file,"Byars, James Lee",http://id.loc.gov/authorities/names/n81086752
5100,"Szeemann, Harald",,ingest,"Szeemann, Harald",http://id.loc.gov/authorities/names/n82006010
5101,"Shunk, Harry",,library of congress name authority file,"Shunk, Harry",http://id.loc.gov/authorities/names/no94037400
5105,"Eggmann, Verena",,library of congress name authority file,"Eggmann, Verena",http://id.loc.gov/authorities/names/n88024693
5106,"Eggmann, Verena",,ingest,"Eggmann, Verena",http://id.loc.gov/authorities/names/n88024693
5107,"Beeren, Wim",,ingest,"Beeren, Wim",http://id.loc.gov/authorities/names/n79099491
5109,"Burkhard, Balthasar",,library of congress name authority file,"Burkhard, Balthasar",http://id.loc.gov/authorities/names/n84234723
5110,"Bezzola, Leonardo",,library of congress name authority file,"Bezzola, Leonardo",http://id.loc.gov/authorities/names/n82245404
5111,"Boersma, Pieter",,library of congress name authority file,"Boersma, Pieter",http://id.loc.gov/authorities/names/n82137962
5114,"Cotton, Paul",,library of congress name authority file,"Cotton, Paul",http://id.loc.gov/authorities/names/n92024841
5115,"Geluwe, Johan van, 1929-",,ingest,"Geluwe, Johan van, 1929-",http://id.loc.gov/authorities/names/no2001024977
5116,"Szeemann, Harald",,library of congress name authority file,"Szeemann, Harald",http://id.loc.gov/authorities/names/n82006010
5119,"Boersma, Pieter",,ingest,"Boersma, Pieter",http://id.loc.gov/authorities/names/n82137962
5120,"Bezzola, Leonardo",,ingest,"Bezzola, Leonardo",http://id.loc.gov/authorities/names/n82245404
5122,"Beeren, Wim",,ingest,"Beeren, Wim",http://id.loc.gov/authorities/names/n79099491
5123,"Cotton, Paul, 1939-",,ingest,"Cotton, Paul, 1939-",http://id.loc.gov/authorities/names/nr2005014366
5125,"Byars, James Lee",,ingest,"Byars, James Lee",http://id.loc.gov/authorities/names/n81086752
5126,"Burkhard, Balthasar",,ingest,"Burkhard, Balthasar",http://id.loc.gov/authorities/names/n84234723
5129,"Merz, Marisa",,ingest,"Merz, Marisa",http://id.loc.gov/authorities/names/n85182330
5131,"Darboven, Hanne",,library of congress name authority file,"Darboven, Hanne",http://id.loc.gov/authorities/names/n83067219
5132,"Nauman, Bruce, 1941-",,ingest,"Nauman, Bruce, 1941-",http://id.loc.gov/authorities/names/n81035666
5133,"Nitsch, Hermann, 1938-",,ingest,"Nitsch, Hermann, 1938-",http://id.loc.gov/authorities/names/n82113195
5137,"Oppenheim, Meret, 1913-1985",,ingest,"Oppenheim, Meret, 1913-1985",http://id.loc.gov/authorities/names/n82233272
5138,"Buren, Daniel",,library of congress name authority file,"Buren, Daniel",http://id.loc.gov/authorities/names/n80083617
5139,"Picabia, Francis, 1879-1953",,ingest,"Picabia, Francis, 1879-1953",http://id.loc.gov/authorities/names/n50019704
5141,"Polke, Sigmar",,ingest,"Polke, Sigmar",http://id.loc.gov/authorities/names/n84095244
5144,"Rhoades, Jason, 1965-2006",,ingest,"Rhoades, Jason, 1965-2006",http://id.loc.gov/authorities/names/nr99000198
5146,"Roth, Dieter, 1930-1998",,ingest,"Roth, Dieter, 1930-1998",http://id.loc.gov/authorities/names/n50049746
5149,"Brus, Günter",,library of congress name authority file,"Brus, Günter",http://id.loc.gov/authorities/names/n84036237
5151,"Rückriem, Ulrich",,ingest,"Rückriem, Ulrich",http://id.loc.gov/authorities/names/n83216487
5153,"Jeanne-Claude, 1935-2009",,ingest,"Jeanne-Claude, 1935-2009",http://id.loc.gov/authorities/names/nr95039688
5154,"Jarry, Alfred, 1873-1907",,ingest,"Jarry, Alfred, 1873-1907",http://id.loc.gov/authorities/names/n79145397
5155,"Judd, Donald",,library of congress name authority file,"Judd, Donald",http://id.loc.gov/authorities/names/n2009016660
5156,"Judd, Donald, 1928-1994",,ingest,"Judd, Donald, 1928-1994",http://id.loc.gov/authorities/names/n89668022
5157,Christo,,library of congress name authority file,Christo,http://id.loc.gov/authorities/names/n79084784
5158,"Johns, Jasper, 1930-",,ingest,"Johns, Jasper, 1930-",http://id.loc.gov/authorities/names/n50038923
5159,"Long, Richard",,library of congress name authority file,"Long, Richard",http://id.loc.gov/authorities/names/nb2010021392
5160,"Klein, Yves, 1928-1962",,ingest,"Klein, Yves, 1928-1962",http://id.loc.gov/authorities/names/n50044185
5162,"Kienholz, Edward, 1927-1994",,library of congress name authority file,"Kienholz, Edward, 1927-1994",http://id.loc.gov/authorities/names/n79148194
5164,"Kunz, Emma, 1892-1963",,ingest,"Kunz, Emma, 1892-1963",http://id.loc.gov/authorities/names/n94027122
5166,"Kowalski, Piotr, 1927-2004",,ingest,"Kowalski, Piotr, 1927-2004",http://id.loc.gov/authorities/names/n90671002
5167,"LeWitt, Sol, 1928-2007",,ingest,"LeWitt, Sol, 1928-2007",http://id.loc.gov/authorities/names/n79092583
5168,"Roth, Dieter",,library of congress name authority file,"Roth, Dieter",http://id.loc.gov/authorities/names/no97054627
5169,"Laib, Wolfgang, 1950-",,ingest,"Laib, Wolfgang, 1950-",http://id.loc.gov/authorities/names/n86082461
5171,"Lischetti, Carlo E., 1946-",,ingest,"Lischetti, Carlo E., 1946-",http://id.loc.gov/authorities/names/n99034735
5173,"Lijn, Liliane, 1939-",,ingest,"Lijn, Liliane, 1939-",http://id.loc.gov/authorities/names/n77007397
5176,"Long, Richard, 1945-",,ingest,"Long, Richard, 1945-",http://id.loc.gov/authorities/names/n84090805
5178,"Medalla, David, 1942-",,ingest,"Medalla, David, 1942-",http://id.loc.gov/authorities/names/no96026207
5180,"Martin, Étienne, 1913-1995",,ingest,"Martin, Étienne, 1913-1995",http://id.loc.gov/authorities/names/n82143866
5182,"West, Franz, 1947-2012",,ingest,"West, Franz, 1947-2012",http://id.loc.gov/authorities/names/nr95017294
5184,"Wölfli, Adolf, 1864-1930",,ingest,"Wölfli, Adolf, 1864-1930",http://id.loc.gov/authorities/names/n50013732
5185,"Warhol, Andy, 1928-1987",,ingest,"Warhol, Andy, 1928-1987",http://id.loc.gov/authorities/names/n79122680
5186,"Serra, Richard, 1939-",,ingest,"Serra, Richard, 1939-",http://id.loc.gov/authorities/names/n78026204
5188,"Schwitters, Kurt, 1887-1948",,ingest,"Schwitters, Kurt, 1887-1948",http://id.loc.gov/authorities/names/n50003922
5191,"Polke, Sigmar",,library of congress name authority file,"Polke, Sigmar",http://id.loc.gov/authorities/names/n84095244
5192,"Spitzer, Serge, 1951-2012",,ingest,"Spitzer, Serge, 1951-2012",http://id.loc.gov/authorities/names/n84069380
5193,"Soto, Jesús Rafael, 1923-2005",,ingest,"Soto, Jesús Rafael, 1923-2005",http://id.loc.gov/authorities/names/n50016479
5194,"Kowalski, Piotr",,library of congress name authority file,"Kowalski, Piotr",http://id.loc.gov/authorities/names/n79131691
5195,"Sonnier, Keith, 1941-",,ingest,"Sonnier, Keith, 1941-",http://id.loc.gov/authorities/names/n80119906
5196,"Tinguely, Jean, 1925-1991",,ingest,"Tinguely, Jean, 1925-1991",http://id.loc.gov/authorities/names/n50011850
5200,"Spoerri, Daniel, 1930-",,ingest,"Spoerri, Daniel, 1930-",http://id.loc.gov/authorities/names/n82000968
5202,"Vautier, Ben, 1935-",,ingest,"Vautier, Ben, 1935-",http://id.loc.gov/authorities/names/n50053138
5203,"Twombly, Cy, 1928-2011",,ingest,"Twombly, Cy, 1928-2011",http://id.loc.gov/authorities/names/n79043986
5204,"Tuttle, Richard, 1941-",,ingest,"Tuttle, Richard, 1941-",http://id.loc.gov/authorities/names/n80037972
5205,"Toroni, Niele, 1937-",,ingest,"Toroni, Niele, 1937-",http://id.loc.gov/authorities/names/n78068614
5209,"Distel, Herbert",,ingest,"Distel, Herbert",http://id.loc.gov/authorities/names/n95042798
5211,"Darboven, Hanne",,ingest,"Darboven, Hanne",http://id.loc.gov/authorities/names/n83067219
5212,"De Domizio Durini, Lucrezia",,ingest,"De Domizio Durini, Lucrezia",http://id.loc.gov/authorities/names/n85284438
5214,"Heizer, Michael, 1944-",,ingest,"Heizer, Michael, 1944-",http://id.loc.gov/authorities/names/n80035215
5216,"Ensor, James, 1860-1949",,ingest,"Ensor, James, 1860-1949",http://id.loc.gov/authorities/names/n50082924
5218,"Bode, Arnold, 1900-1977",,ingest,"Bode, Arnold, 1900-1977",http://id.loc.gov/authorities/names/nr89009289
5221,"Merz, Marisa",,library of congress name authority file,"Merz, Marisa",http://id.loc.gov/authorities/names/n85182330
5222,"Andre, Carl, 1935-",,ingest,"Andre, Carl, 1935-",http://id.loc.gov/authorities/names/nr90000138
5224,"Cragg, Tony, 1949-",,ingest,"Cragg, Tony, 1949-",http://id.loc.gov/authorities/names/n83069375
5225,"Rückriem, Ulrich",,library of congress name authority file,"Rückriem, Ulrich",http://id.loc.gov/authorities/names/n83216487
5226,"Christo, 1935-",,ingest,"Christo, 1935-",http://id.loc.gov/authorities/names/n50037641
5228,"Martin, Étienne",,library of congress name authority file,"Martin, Étienne",http://id.loc.gov/authorities/names/n2009000613
5230,"Buren, Daniel",,ingest,"Buren, Daniel",http://id.loc.gov/authorities/names/n80083617
5231,"De Domizio Durini, Lucrezia",,library of congress name authority file,"De Domizio Durini, Lucrezia",http://id.loc.gov/authorities/names/n85284438
5232,"Brus, Günter",,ingest,"Brus, Günter",http://id.loc.gov/authorities/names/n84036237
5233,"Distel, Herbert",,library of congress name authority file,"Distel, Herbert",http://id.loc.gov/authorities/names/n95042798
5234,"Boltanski, Christian, 1944-",,ingest,"Boltanski, Christian, 1944-",http://id.loc.gov/authorities/names/n84128445
3251,"Frith, Francis",,library of congress name authority file,"Frith, Francis",http://id.loc.gov/authorities/names/n79084320
3402,"Valentine, James",,library of congress name authority file,"Valentine, James",http://id.loc.gov/authorities/names/n77013667
3610,"Ross, Richard",,,"Ross, Richard",http://id.loc.gov/authorities/names/n78037827
5774,"Goode, Joe",,library of congress name authority file,"Goode, Joe",http://id.loc.gov/authorities/names/nr99020637
5289,"Considine, Brian B.",n 92072729,library of congress name authority file,"Considine, Brian B.",http://id.loc.gov/authorities/names/n92072729
756,"Roth, Dieter",,library of congress name authority file,"Roth, Dieter",http://id.loc.gov/authorities/names/no97054627
759,"Cage, John",,library of congress name authority file,"Cage, John",http://id.loc.gov/authorities/names/n50032828
1018,"Johnson, Ray",,library of congress name authority file,"Johnson, Ray",http://id.loc.gov/authorities/names/n84052778
1627,"Brecht, George",,library of congress name authority file,"Brecht, George",http://id.loc.gov/authorities/names/n88617606
1630,"Corner, Philip",,library of congress name authority file,"Corner, Philip",http://id.loc.gov/authorities/names/no91029766
1632,"Filliou, Robert",,library of congress name authority file,"Filliou, Robert",http://id.loc.gov/authorities/names/n84126096
1633,"Frank, Peter",,library of congress name authority file,"Frank, Peter",http://id.loc.gov/authorities/names/n85320085
1634,"Friedman, Ken",,library of congress name authority file,"Friedman, Ken",http://id.loc.gov/authorities/names/n96109283
1636,"Hendricks, Geoffrey",,library of congress name authority file,"Hendricks, Geoffrey",http://id.loc.gov/authorities/names/n86826947
1639,"Knowles, Alison",,library of congress name authority file,"Knowles, Alison",http://id.loc.gov/authorities/names/n2016036740
1647,"Nations, Opal L.",,library of congress name authority file,"Nations, Opal L.",http://id.loc.gov/authorities/names/n80133221
1659,"Williams, Emmett",,library of congress name authority file,"Williams, Emmett",http://id.loc.gov/authorities/names/n50015746
1795,"Brown, Jean",,library of congress name authority file,"Brown, Jean",http://id.loc.gov/authorities/names/n2004002206
1796,"Banana, Anna",,library of congress name authority file,"Banana, Anna",http://id.loc.gov/authorities/names/no2012007475
1797,"Bennett, John M.",,library of congress name authority file,"Bennett, John M.",http://id.loc.gov/authorities/names/n50008012
1798,"Beuys, Joseph",,library of congress name authority file,"Beuys, Joseph",http://id.loc.gov/authorities/names/n79102794
1799,"Campos, Augusto de",,library of congress name authority file,"Campos, Augusto de",http://id.loc.gov/authorities/names/n50030974
1803,"Colby, Sas",,library of congress name authority file,"Colby, Sas",http://id.loc.gov/authorities/names/n83073362
1806,"Durland, Steven",,library of congress name authority file,"Durland, Steven",http://id.loc.gov/authorities/names/n97849562
1807,"Etlinger, Amelia",,library of congress name authority file,"Etlinger, Amelia",http://id.loc.gov/authorities/names/no2005106870
1809,"Furnival, John",,library of congress name authority file,"Furnival, John",http://id.loc.gov/authorities/names/nb2001014902
1811,"Gerlovin, Valeriy",,library of congress name authority file,"Gerlovin, Valeriy",http://id.loc.gov/authorities/names/n88221028
1812,"Gerlovina, Rimma",,library of congress name authority file,"Gerlovina, Rimma",http://id.loc.gov/authorities/names/n88221027
1813,"Groh, Klaus",,library of congress name authority file,"Groh, Klaus",http://id.loc.gov/authorities/names/n90718489
1817,"Horn, Stu",,library of congress name authority file,"Horn, Stu",http://id.loc.gov/authorities/names/nr98018287
1818,"Kirkeby, Per",,library of congress name authority file,"Kirkeby, Per",http://id.loc.gov/authorities/names/n50000722
1820,"Moorman, Charlotte",,library of congress name authority file,"Moorman, Charlotte",http://id.loc.gov/authorities/names/n97854038
1821,"Olbrich, Jürgen O.",,library of congress name authority file,"Olbrich, Jürgen O.",http://id.loc.gov/authorities/names/no96024152
1823,"Ono, Yōko",,library of congress name authority file,"Ono, Yōko",http://id.loc.gov/authorities/names/n50001903
1824,"Patterson, Benjamin",,library of congress name authority file,"Patterson, Benjamin",http://id.loc.gov/authorities/names/nr94024943
1825,"Phillips, Tom",,library of congress name authority file,"Phillips, Tom",http://id.loc.gov/authorities/names/n97051879
1826,"Pittore, Carlo",,library of congress name authority file,"Pittore, Carlo",http://id.loc.gov/authorities/names/n87815454
1829,"Sharits, Paul",,library of congress name authority file,"Sharits, Paul",http://id.loc.gov/authorities/names/nr95027946
1830,"Shiomi, Mieko",,library of congress name authority file,"Shiomi, Mieko",http://id.loc.gov/authorities/names/n80125353
1833,"Truck, Fred",,library of congress name authority file,"Truck, Fred",http://id.loc.gov/authorities/names/n82002874
1834,"Ulrichs, Timm",,library of congress name authority file,"Ulrichs, Timm",http://id.loc.gov/authorities/names/n82106815
1835,"Valoch, Jiří",,library of congress name authority file,"Valoch, Jiří",http://id.loc.gov/authorities/names/n84036327
1837,"Watts, Robert",,library of congress name authority file,"Watts, Robert",http://id.loc.gov/authorities/names/no00053501
1838,"Young, La Monte",,library of congress name authority file,"Young, La Monte",http://id.loc.gov/authorities/names/n82020023
2801,"Fine, Albert",,library of congress name authority file,"Fine, Albert",http://id.loc.gov/authorities/names/no2002064044
3203,"Mac Low, Jackson",,library of congress name authority file,"Mac Low, Jackson",http://id.loc.gov/authorities/names/n79075613
5778,Clark Wayne,,local,Clark Wayne,http://id.loc.gov/authorities/names/n83205013
75,"Despont, Thierry W.",,library of congress name authority file,"Despont, Thierry W.",http://id.loc.gov/authorities/names/n85370359
3736,"Clough, Jeanette Marie",,library of congress name authority file,"Clough, Jeanette Marie",http://id.loc.gov/authorities/names/no98104007
4280,"Meeker, Martin",,,"Meeker, Martin",http://id.loc.gov/authorities/names/n2005055663
3474,"Williams, Harold Marvin, 1928-",,ingest,"Williams, Harold Marvin, 1928-",http://id.loc.gov/authorities/names/n80139337
5787,Test,,local,Test,http://id.loc.gov/authorities/names/n2005204942
814,"Ashton, Dore",,library of congress name authority file,"Ashton, Dore",http://id.loc.gov/authorities/names/n79054747
5790,"Guggenheim, Davis",2006129606,library of congress name authority file,"Guggenheim, Davis",http://id.loc.gov/authorities/names/no2006129606
2598,"Weber, Max",,library of congress name authority file,"Weber, Max",http://id.loc.gov/authorities/names/n00041803
2600,"Kuh, Katharine",,library of congress name authority file,"Kuh, Katharine",http://id.loc.gov/authorities/names/n50047961
3187,"Smithson, Robert",,library of congress name authority file,"Smithson, Robert",http://id.loc.gov/authorities/names/n81079907
3743,"Dwan, Virginia",,library of congress name authority file,"Dwan, Virginia",http://id.loc.gov/authorities/names/n85251311
3864,"Kienholz, Edward, 1927-1994",n79148194,library of congress name authority file,"Kienholz, Edward, 1927-1994",http://id.loc.gov/authorities/names/n79148194
5872,"Lawton, Joseph, d. 1872",,ulan,"Lawton, Joseph, d. 1872",http://id.loc.gov/authorities/names/n2009214997
5259,"Richardson, Paul",,local,"Richardson, Paul",http://id.loc.gov/authorities/names/n84089490
